timestamp,ch0raw,ch1raw,key,activation prompt,classified activation,battery level,qx,qy,qz,qw,gx,gy,gz,ax,ay,az
737326.290,12654193,12584868,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.560,-0.671,0.168,-8.555,-2.062,3.898
737329.281,12654479,12583861,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.615,-0.727,0.112,-8.555,-2.062,3.898
737332.305,12655275,12585995,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.615,-0.727,0.112,-8.555,-2.062,3.898
737335.333,12655248,12589235,NULL,False,NONE,39.000,0.136,-0.527,0.018,0.839,-0.615,-0.727,0.112,-8.633,-2.062,3.977
737338.349,12654630,12588185,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.615,-0.560,-0.056,-8.633,-2.062,3.977
737341.339,12654431,12587916,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.615,-0.560,-0.056,-8.633,-2.062,3.977
737344.529,12655592,12586592,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.671,-0.727,-0.112,-8.633,-2.062,3.977
737347.348,12652947,12585654,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.671,-0.727,-0.112,-8.633,-2.062,3.977
737350.419,12652587,12582695,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.504,-0.336,0.000,-8.633,-2.062,3.977
737353.379,12654756,12585124,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.504,-0.336,0.000,-8.633,-2.062,3.977
737356.400,12653573,12585782,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.504,-0.504,0.000,-8.633,-2.062,3.977
737359.395,12653229,12585636,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.671,-0.112,-0.168,-8.633,-2.062,3.977
737362.397,12651703,12583297,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.671,-0.112,-0.168,-8.633,-2.062,3.977
737365.391,12655488,12584080,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.504,0.000,0.056,-8.633,-2.062,3.977
737368.413,12653802,12585950,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.504,0.000,-0.392,-8.559,-2.062,4.012
737371.487,12654574,12586400,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.504,0.000,-0.392,-8.559,-2.062,4.012
737374.435,12654106,12587077,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.504,0.112,-0.168,-8.559,-2.062,4.012
737377.653,12655970,12586275,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.504,0.112,-0.168,-8.559,-2.062,4.012
737380.441,12652275,12584317,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.504,0.168,-0.504,-8.559,-2.062,4.012
737383.518,12654305,12586286,NULL,False,NONE,39.000,0.137,-0.527,0.018,0.839,-0.504,0.168,-0.504,-8.559,-2.062,4.012
